Combination_ID,Client_1,Client_2,Weights_Paths,Global_DataVolume,Global_Latency,Global_Mean_Quality_Factor,Global_Reliability_Score,Global_Accuracy
1850,21,82,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz']",2989.0,13411.61847114563,61.6229385137558,0.7,83.31975000000001
1851,21,83,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_23_local.npz']",2253.0,13049.113988876343,73.42388063669205,0.8500000000000001,82.87325000000001
1852,21,84,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz']",2113.0,12909.919261932373,62.33563989400864,0.7,76.21374999999999
1853,21,85,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_25_local.npz']",2451.0,12560.817241668701,66.44679397344589,0.75,78.48425
1854,21,86,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_26_local.npz']",2587.0,12634.376049041748,48.50071579217911,0.55,83.676
1855,21,87,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_27_local.npz']",3222.0,13047.712802886963,52.57365882396698,0.6000000000000001,83.97525
1856,21,88,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_28_local.npz']",3326.0,13626.036643981934,60.89201331138611,0.7,82.8495
1857,21,89,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_29_local.npz']",3412.0,13202.414989471436,55.213511884212494,0.65,76.7695
1858,21,90,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_30_local.npz']",3135.0,13571.544170379639,62.28108376264572,0.7,71.12650000000001
1859,21,91,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_1_local.npz']",3366.0,13703.073263168335,61.520161628723145,0.7,84.42175
1860,21,92,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_2_local.npz']",2291.0,12961.09676361084,69.92982566356659,0.8,83.50975
1861,21,93,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_3_local.npz']",2896.0,13495.01633644104,71.18277430534363,0.8,83.3245
1862,21,94,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_4_local.npz']",3506.0,13963.910341262817,74.46465700864792,0.8500000000000001,84.41225
1863,21,95,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_5_local.npz']",3176.0,13795.148134231567,43.6147078871727,0.5,84.06075000000001
